,left_side,right_side,similairity
4408,d3 engineering,clarity engineering,0.6103866871542968
4409,d3 engineering,decade engineering,0.6075615352907451
4410,d3 engineering,nuvation engineering,0.6041176808556755
4411,d3 engineering,alwayse engineering,0.5621923628961892
4412,d3 engineering,colorado engineering inc,0.5358179731719984
4413,d3 engineering,"g5 engineering solutions, inc",0.5215587238369241
4415,d3 semiconductor,"d3 semiconductor, llc",0.846706581721797
4416,d3 semiconductor,on semiconductor,0.7125467561163445
4417,d3 semiconductor,ami semiconductor / on semiconductor,0.6661573771448507
4418,d3 semiconductor,sanyo semiconductor / on semiconductor,0.6471346528747799
4419,d3 semiconductor,qp semiconductor,0.6298749050271778
4420,d3 semiconductor,catalyst semiconductor / on semiconductor,0.622134416813312
4421,d3 semiconductor,semicoa semiconductors,0.6177162198833793
4422,d3 semiconductor,pulsecore semiconductor / on semiconductor,0.6167782386608903
4423,d3 semiconductor,asi semiconductor,0.6096549441245724
4424,d3 semiconductor,eic semiconductor,0.6085766169207881
4425,d3 semiconductor,union semiconductor,0.6039020467724667
4426,d3 semiconductor,lapis semiconductor / rohm semiconductor,0.603320216199108
4427,d3 semiconductor,torex semiconductor,0.6022436275759567
4428,d3 semiconductor,micrel semiconductor,0.599882745740371
4429,d3 semiconductor,pulsecore semiconductor (on semiconductor),0.5967910387835771
4430,d3 semiconductor,ween semiconductor,0.588863126041675
4431,d3 semiconductor,national semiconductor,0.5866471759723726
4432,d3 semiconductor,ixys semiconductor,0.579257702368877
4433,d3 semiconductor,niko semiconductor,0.5790976079476242
4434,d3 semiconductor,rohm semiconductor,0.5744841762505822
4435,d3 semiconductor,ween semiconductors,0.5699380682253962
4436,d3 semiconductor,nxp semiconductors,0.5692350179428036
4437,d3 semiconductor,central semiconductor,0.561846510879584
4438,d3 semiconductor,concord semiconductor,0.5618058717385034
4439,d3 semiconductor,tempo semiconductor,0.5613296246955837
4440,d3 semiconductor,dialog semiconductor,0.5604381034633128
4441,d3 semiconductor,triad semiconductor,0.5599433992239523
4442,d3 semiconductor,indie semiconductor,0.5532726149350932
4443,d3 semiconductor,valens semiconductor,0.5436006873786603
4444,d3 semiconductor,crystal semiconductor,0.5424088336833663
4445,d3 semiconductor,"freescale semiconductor, inc. (nxp semiconductors)",0.5417473307527594
4446,d3 semiconductor,dallas semiconductor,0.5414738138045005
4447,d3 semiconductor,inova semiconductors,0.5358218098966883
4448,d3 semiconductor,lapis semiconductor,0.5336537650717281
4449,d3 semiconductor,genesic semiconductor,0.5335270049169512
4450,d3 semiconductor,sensitron semiconductor,0.5325543397654664
4451,d3 semiconductor,qspeed semiconductor,0.5317243050088372
4452,d3 semiconductor,torex semiconductor ltd.,0.5292570537439301
4453,d3 semiconductor,lattice semiconductor,0.5281587091569226
4454,d3 semiconductor,ciclon semiconductor,0.526210080313329
4455,d3 semiconductor,nordic semiconductor,0.5256872931077773
4456,d3 semiconductor,seiko semiconductors,0.5239124076281091
4457,d3 semiconductor,hynix semiconductor,0.5236692370347008
4458,d3 semiconductor,"akm semiconductor, inc.",0.5235375657841306
4459,d3 semiconductor,magnum semiconductor,0.5221215293845793
4460,d3 semiconductor,taiwan semiconductor,0.5176719616789871
4461,d3 semiconductor,teridian semiconductor,0.5176498510160913
4462,d3 semiconductor,cypress semiconductor,0.5160040492005242
4463,d3 semiconductor,will semiconductor ltd,0.5144118013189679
4464,d3 semiconductor,connect one semiconductors,0.5130791453533368
4465,d3 semiconductor,samsung semiconductor,0.5098745362749898
4466,d3 semiconductor,rabbit semiconductor,0.504930596928981
4467,d3 semiconductor,philips semiconductors,0.5044546294763154
4468,d3 semiconductor,cmd / on semiconductor,0.5035336977599831
4469,d3 semiconductor,national semiconductor / ti,0.5029481646207644
4470,d3 semiconductor,zarlink semiconductor,0.501755389651636
4472,"d3 semiconductor, llc",d3 semiconductor,0.846706581721797
4473,"d3 semiconductor, llc",on semiconductor,0.603318028188225
4474,"d3 semiconductor, llc","resurgent semiconductor, llc",0.6023605036509603
4475,"d3 semiconductor, llc",ami semiconductor / on semiconductor,0.5987758927822919
4476,"d3 semiconductor, llc",torex semiconductor ltd.,0.5868877463916158
4477,"d3 semiconductor, llc",sanyo semiconductor / on semiconductor,0.5816773075248832
4478,"d3 semiconductor, llc",will semiconductor ltd,0.5811175656276133
4479,"d3 semiconductor, llc",catalyst semiconductor / on semiconductor,0.5592058327937426
4480,"d3 semiconductor, llc",pulsecore semiconductor / on semiconductor,0.5543914293732428
4481,"d3 semiconductor, llc",lapis semiconductor / rohm semiconductor,0.5422946791290651
4482,"d3 semiconductor, llc",pulsecore semiconductor (on semiconductor),0.5364259247322065
4483,"d3 semiconductor, llc",qp semiconductor,0.5333192277479033
4484,"d3 semiconductor, llc",semicoa semiconductors,0.523024389011566
4485,"d3 semiconductor, llc",asi semiconductor,0.5161988537695098
4486,"d3 semiconductor, llc",eic semiconductor,0.515285827028816
4487,"d3 semiconductor, llc",union semiconductor,0.5113278377175121
4488,"d3 semiconductor, llc",torex semiconductor,0.5099236432685732
4489,"d3 semiconductor, llc",micrel semiconductor,0.5079246690797153
4495,dale / vishay,vishay,0.5733691795182316
4496,dale / vishay,vishay / dale,0.5636478076915594
4497,dale / vishay,cera-mite / vishay,0.5627987592017498
4498,dale / vishay,sfernice / vishay,0.5511936729370825
4499,dale / vishay,esta / vishay,0.5438842468153744
4500,dale / vishay,techno / vishay,0.5349369382140425
4501,dale / vishay,sprague / vishay,0.5101430836888463
4504,dallas logic corporation,versalogic corporation,0.5568541329388996
4506,dallas semiconductor,on semiconductor,0.6237516427929289
4507,dallas semiconductor,ixys semiconductor,0.5860225515360485
4508,dallas semiconductor,ami semiconductor / on semiconductor,0.5831431478510357
4509,dallas semiconductor,lapis semiconductor / rohm semiconductor,0.5692513078001957
4510,dallas semiconductor,sanyo semiconductor / on semiconductor,0.5664909697139479
4511,dallas semiconductor,qp semiconductor,0.5513820719725401
4512,dallas semiconductor,valens semiconductor,0.5499491168294018
4513,dallas semiconductor,catalyst semiconductor / on semiconductor,0.5446061766393928
4514,dallas semiconductor,d3 semiconductor,0.5414738138045005
4515,dallas semiconductor,semicoa semiconductors,0.5407385601362336
4516,dallas semiconductor,pulsecore semiconductor / on semiconductor,0.5399174668908928
4517,dallas semiconductor,lapis semiconductor,0.5398860295948239
4518,dallas semiconductor,asi semiconductor,0.5336818526929655
4519,dallas semiconductor,eic semiconductor,0.5327379028973132
4520,dallas semiconductor,union semiconductor,0.5286458615199048
4521,dallas semiconductor,torex semiconductor,0.5271941087901603
4522,dallas semiconductor,micrel semiconductor,0.5251274318868607
4523,dallas semiconductor,pulsecore semiconductor (on semiconductor),0.5224210027623422
4524,dallas semiconductor,cypress semiconductor,0.5220301918797087
4525,dallas semiconductor,ween semiconductor,0.5154810390978765
4526,dallas semiconductor,national semiconductor,0.5135412330652056
4527,dallas semiconductor,philips semiconductors,0.5103458924947147
4528,dallas semiconductor,niko semiconductor,0.5069324661072591
4529,dallas semiconductor,rohm semiconductor,0.5028939443186999
4531,danaher,danaher controls,0.7361213171490837
4533,danaher controls,danaher,0.7361213171490837
4534,danaher controls,ge power controls,0.5016626274331033
4539,dantona industries,c-ton industries,0.579769184289322
4540,dantona industries,astro industries,0.5039227312749954
4541,dantona industries,ok industries,0.5012972001113886
4545,datacraft,rotacraft,0.7083628632199382
4548,data instruments / honeywell,honeywell,0.553932945854121
4549,data instruments / honeywell,nei / honeywell,0.5268179843045697
4551,data international,datapro international,0.689961836350288
4552,data international,ecs international,0.66517164442719
4553,data international,ok international,0.6645807184349615
4554,data international,gentech international,0.6365224009437721
4555,data international,af international,0.6356388910981831
4556,data international,p3 international,0.6262250807051876
4557,data international,vectron international,0.620667499696136
4558,data international,avo international,0.6167869909533032
4559,data international,sae international,0.6127214788399813
4560,data international,ggi international,0.6095979703525176
4561,data international,international power,0.6090199223430809
4562,data international,aitech international,0.6022229375238426
4563,data international,international wire,0.6011851053446386
4564,data international,digi international,0.6008303792957888
4565,data international,kilo international,0.5943112541830441
4566,data international,atrix international,0.593267987895822
4567,data international,comus international,0.5931928185952833
4568,data international,ecs inc. international,0.5908348164938395
4569,data international,touch international,0.5850578601953875
4570,data international,american international,0.5777835197398826
4571,data international,tri-star international,0.5748832794753549
4572,data international,unilite international,0.5694294823008731
4573,data international,eurotec international,0.5591060901930737
4574,data international,macronix international,0.5590731683211052
4575,data international,clarke international,0.5516082315067863
4576,data international,tensility international,0.5359211592320502
4577,data international,international fiber,0.5356845053965621
4578,data international,international instruments,0.5343711959706263
4579,data international,gp batteries international,0.5048505289319293
4580,data international,tensility international corporation,0.500165438506861
4582,datalogic,calogic,0.641630268687213
4583,datalogic,dialogic,0.5632330571690649
4584,datalogic,3alogics,0.5337973074752729
4588,datapro international,data international,0.689961836350288
4589,datapro international,avo international,0.6111929743433759
4590,datapro international,kilo international,0.5889210837090717
4591,datapro international,ecs international,0.5676055520148187
4592,datapro international,ok international,0.5671013019061003
4593,datapro international,gentech international,0.5431585242461953
4594,datapro international,af international,0.5424046059187717
4595,datapro international,p3 international,0.5343715950569204
4596,datapro international,vectron international,0.5296291892990408
4597,datapro international,sae international,0.5228486754389485
4598,datapro international,ggi international,0.5201833171451858
4599,datapro international,international power,0.5196900561016098
4600,datapro international,aitech international,0.5138900398912338
4601,datapro international,international wire,0.5130044349321062
4602,datapro international,digi international,0.5127017394151545
4603,datapro international,atrix international,0.5062485849833737
4604,datapro international,comus international,0.5061844413706922
4605,datapro international,ecs inc. international,0.5041723064643785
4611,dave embedded systems,exor embedded s.r.l.,0.5521780182398791
4612,dave embedded systems,emerson embedded power (artesyn embedded technologies),0.5386382897859063
4616,davies molding,"davies molding, llc.",0.8710618393910045
4618,"davies molding, llc.",davies molding,0.8710618393910045
4620,dawar technologies,bestar technologies,0.5945446065512431
4621,dawar technologies,empower technologies,0.5222327345959996
4622,dawar technologies,mc technologies,0.5105122561921571
4625,d&b industrial / rowe industries,rowe industries,0.7567018752235649
4626,d&b industrial / rowe industries,lamb industries,0.5747850610358112
4627,d&b industrial / rowe industries,astro industries,0.5627534992761941
